
['2015, 05, 20, 11, 50, 05, 128', u'169.00', u'0.83', u'140.28']
['2015, 05, 20, 11, 50, 06, 134', u'151.00', u'0.74', u'125.34']
['2015, 05, 20, 11, 50, 07, 137', u'152.00', u'0.74', u'126.17']
['2015, 05, 20, 11, 50, 08, 143', u'148.00', u'0.72', u'122.85']
['2015, 05, 20, 11, 50, 09, 150', u'181.00', u'0.88', u'150.24']
['2015, 05, 20, 11, 50, 10, 157', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 50, 11, 162', u'158.00', u'0.77', u'131.15']
['2015, 05, 20, 11, 50, 12, 169', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 50, 13, 175', u'188.00', u'0.92', u'156.05']
['2015, 05, 20, 11, 50, 14, 182', u'172.00', u'0.84', u'142.77']
['2015, 05, 20, 11, 50, 15, 189', u'174.00', u'0.85', u'144.43']
['2015, 05, 20, 11, 50, 16, 196', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 50, 17, 203', u'153.00', u'0.75', u'127.00']
['2015, 05, 20, 11, 50, 18, 209', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 50, 19, 212', u'173.00', u'0.84', u'143.60']
['2015, 05, 20, 11, 50, 20, 216', u'178.00', u'0.87', u'147.75']
['2015, 05, 20, 11, 50, 21, 221', u'169.00', u'0.83', u'140.28']
['2015, 05, 20, 11, 50, 22, 227', u'173.00', u'0.84', u'143.60']
['2015, 05, 20, 11, 50, 23, 234', u'151.00', u'0.74', u'125.34']
['2015, 05, 20, 11, 50, 24, 239', u'160.00', u'0.78', u'132.81']
['2015, 05, 20, 11, 50, 25, 245', u'177.00', u'0.86', u'146.92']
['2015, 05, 20, 11, 50, 26, 253', u'174.00', u'0.85', u'144.43']
['2015, 05, 20, 11, 50, 27, 258', u'156.00', u'0.76', u'129.49']
['2015, 05, 20, 11, 50, 28, 265', u'174.00', u'0.85', u'144.43']
['2015, 05, 20, 11, 50, 29, 269', u'153.00', u'0.75', u'127.00']
['2015, 05, 20, 11, 50, 30, 277', u'176.00', u'0.86', u'146.09']
['2015, 05, 20, 11, 50, 31, 284', u'180.00', u'0.88', u'149.41']
['2015, 05, 20, 11, 50, 32, 290', u'158.00', u'0.77', u'131.15']
['2015, 05, 20, 11, 50, 33, 297', u'150.00', u'0.73', u'124.51']
['2015, 05, 20, 11, 50, 34, 302', u'147.00', u'0.72', u'122.02']
['2015, 05, 20, 11, 50, 35, 310', u'193.00', u'0.94', u'160.21']
['2015, 05, 20, 11, 50, 36, 317', u'153.00', u'0.75', u'127.00']
['2015, 05, 20, 11, 50, 37, 323', u'175.00', u'0.85', u'145.26']
['2015, 05, 20, 11, 50, 38, 330', u'150.00', u'0.73', u'124.51']
['2015, 05, 20, 11, 50, 39, 333', u'158.00', u'0.77', u'131.15']
['2015, 05, 20, 11, 50, 40, 340', u'149.00', u'0.73', u'123.68']
['2015, 05, 20, 11, 50, 41, 348', u'168.00', u'0.82', u'139.45']
['2015, 05, 20, 11, 50, 42, 351', u'176.00', u'0.86', u'146.09']
['2015, 05, 20, 11, 50, 43, 354', u'143.00', u'0.70', u'118.70']
['2015, 05, 20, 11, 50, 44, 361', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 50, 45, 367', u'169.00', u'0.83', u'140.28']
['2015, 05, 20, 11, 50, 46, 374', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 50, 47, 382', u'144.00', u'0.70', u'119.53']
['2015, 05, 20, 11, 50, 48, 384', u'169.00', u'0.83', u'140.28']
['2015, 05, 20, 11, 50, 49, 392', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 50, 50, 398', u'183.00', u'0.89', u'151.90']
['2015, 05, 20, 11, 50, 51, 405', u'180.00', u'0.88', u'149.41']
['2015, 05, 20, 11, 50, 52, 410', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 50, 53, 413', u'190.00', u'0.93', u'157.71']
['2015, 05, 20, 11, 50, 54, 416', u'154.00', u'0.75', u'127.83']
['2015, 05, 20, 11, 50, 55, 423', u'173.00', u'0.84', u'143.60']
['2015, 05, 20, 11, 50, 56, 428', u'176.00', u'0.86', u'146.09']
['2015, 05, 20, 11, 50, 57, 433', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 50, 58, 436', u'174.00', u'0.85', u'144.43']
['2015, 05, 20, 11, 50, 59, 442', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 51, 00, 445', u'160.00', u'0.78', u'132.81']
['2015, 05, 20, 11, 51, 01, 449', u'166.00', u'0.81', u'137.79']
['2015, 05, 20, 11, 51, 02, 453', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 51, 03, 457', u'154.00', u'0.75', u'127.83']
['2015, 05, 20, 11, 51, 04, 462', u'152.00', u'0.74', u'126.17']
['2015, 05, 20, 11, 51, 05, 469', u'152.00', u'0.74', u'126.17']
['2015, 05, 20, 11, 51, 06, 474', u'139.00', u'0.68', u'115.38']
['2015, 05, 20, 11, 51, 07, 480', u'171.00', u'0.83', u'141.94']
['2015, 05, 20, 11, 51, 08, 486', u'169.00', u'0.83', u'140.28']
['2015, 05, 20, 11, 51, 09, 492', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 51, 10, 495', u'179.00', u'0.87', u'148.58']
['2015, 05, 20, 11, 51, 11, 502', u'163.00', u'0.80', u'135.30']
['2015, 05, 20, 11, 51, 12, 505', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 51, 13, 508', u'170.00', u'0.83', u'141.11']
['2015, 05, 20, 11, 51, 14, 514', u'185.00', u'0.90', u'153.56']
['2015, 05, 20, 11, 51, 15, 519', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 51, 16, 526', u'161.00', u'0.79', u'133.64']
['2015, 05, 20, 11, 51, 17, 532', u'177.00', u'0.86', u'146.92']
['2015, 05, 20, 11, 51, 18, 540', u'168.00', u'0.82', u'139.45']
['2015, 05, 20, 11, 51, 19, 551', u'172.00', u'0.84', u'142.77']
['2015, 05, 20, 11, 51, 20, 556', u'145.00', u'0.71', u'120.36']
['2015, 05, 20, 11, 51, 21, 561', u'161.00', u'0.79', u'133.64']
['2015, 05, 20, 11, 51, 22, 564', u'150.00', u'0.73', u'124.51']
['2015, 05, 20, 11, 51, 23, 568', u'189.00', u'0.92', u'156.88']
['2015, 05, 20, 11, 51, 24, 573', u'175.00', u'0.85', u'145.26']
['2015, 05, 20, 11, 51, 25, 580', u'176.00', u'0.86', u'146.09']
['2015, 05, 20, 11, 51, 26, 584', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 51, 27, 590', u'179.00', u'0.87', u'148.58']
['2015, 05, 20, 11, 51, 28, 594', u'173.00', u'0.84', u'143.60']
['2015, 05, 20, 11, 51, 29, 601', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 51, 30, 603', u'149.00', u'0.73', u'123.68']
['2015, 05, 20, 11, 51, 31, 606', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 51, 32, 611', u'152.00', u'0.74', u'126.17']
['2015, 05, 20, 11, 51, 33, 613', u'173.00', u'0.84', u'143.60']
['2015, 05, 20, 11, 51, 34, 616', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 51, 35, 621', u'158.00', u'0.77', u'131.15']
['2015, 05, 20, 11, 51, 36, 628', u'166.00', u'0.81', u'137.79']
['2015, 05, 20, 11, 51, 37, 632', u'166.00', u'0.81', u'137.79']
['2015, 05, 20, 11, 51, 38, 636', u'147.00', u'0.72', u'122.02']
['2015, 05, 20, 11, 51, 39, 641', u'180.00', u'0.88', u'149.41']
['2015, 05, 20, 11, 51, 40, 645', u'141.00', u'0.69', u'117.04']
['2015, 05, 20, 11, 51, 41, 648', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 51, 42, 651', u'155.00', u'0.76', u'128.66']
['2015, 05, 20, 11, 51, 43, 656', u'179.00', u'0.87', u'148.58']
['2015, 05, 20, 11, 51, 44, 661', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 51, 45, 667', u'181.00', u'0.88', u'150.24']
['2015, 05, 20, 11, 51, 46, 671', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 51, 47, 676', u'166.00', u'0.81', u'137.79']
['2015, 05, 20, 11, 51, 48, 681', u'186.00', u'0.91', u'154.39']
['2015, 05, 20, 11, 51, 49, 686', u'178.00', u'0.87', u'147.75']
['2015, 05, 20, 11, 51, 50, 688', u'171.00', u'0.83', u'141.94']
['2015, 05, 20, 11, 51, 51, 691', u'185.00', u'0.90', u'153.56']
['2015, 05, 20, 11, 51, 52, 693', u'161.00', u'0.79', u'133.64']
['2015, 05, 20, 11, 51, 53, 698', u'155.00', u'0.76', u'128.66']
['2015, 05, 20, 11, 51, 54, 701', u'175.00', u'0.85', u'145.26']
['2015, 05, 20, 11, 51, 55, 705', u'158.00', u'0.77', u'131.15']
['2015, 05, 20, 11, 51, 56, 711', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 51, 57, 716', u'181.00', u'0.88', u'150.24']
['2015, 05, 20, 11, 51, 58, 721', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 51, 59, 726', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 52, 00, 731', u'152.00', u'0.74', u'126.17']
['2015, 05, 20, 11, 52, 01, 733', u'160.00', u'0.78', u'132.81']
['2015, 05, 20, 11, 52, 02, 740', u'169.00', u'0.83', u'140.28']
['2015, 05, 20, 11, 52, 03, 748', u'155.00', u'0.76', u'128.66']
['2015, 05, 20, 11, 52, 04, 752', u'179.00', u'0.87', u'148.58']
['2015, 05, 20, 11, 52, 05, 759', u'176.00', u'0.86', u'146.09']
['2015, 05, 20, 11, 52, 06, 763', u'180.00', u'0.88', u'149.41']
['2015, 05, 20, 11, 52, 07, 770', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 52, 08, 775', u'173.00', u'0.84', u'143.60']
['2015, 05, 20, 11, 52, 09, 781', u'172.00', u'0.84', u'142.77']
['2015, 05, 20, 11, 52, 10, 788', u'168.00', u'0.82', u'139.45']
['2015, 05, 20, 11, 52, 11, 794', u'181.00', u'0.88', u'150.24']
['2015, 05, 20, 11, 52, 12, 801', u'186.00', u'0.91', u'154.39']
['2015, 05, 20, 11, 52, 13, 808', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 52, 14, 811', u'197.00', u'0.96', u'163.53']
['2015, 05, 20, 11, 52, 15, 816', u'179.00', u'0.87', u'148.58']
['2015, 05, 20, 11, 52, 16, 823', u'168.00', u'0.82', u'139.45']
['2015, 05, 20, 11, 52, 17, 830', u'161.00', u'0.79', u'133.64']
['2015, 05, 20, 11, 52, 18, 837', u'184.00', u'0.90', u'152.73']
['2015, 05, 20, 11, 52, 19, 844', u'176.00', u'0.86', u'146.09']
['2015, 05, 20, 11, 52, 20, 850', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 52, 21, 855', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 52, 22, 857', u'174.00', u'0.85', u'144.43']
['2015, 05, 20, 11, 52, 26, 079', u'152.00', u'0.74', u'126.17']
['2015, 05, 20, 11, 52, 27, 085', u'182.00', u'0.89', u'151.07']
['2015, 05, 20, 11, 52, 28, 092', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 52, 29, 098', u'151.00', u'0.74', u'125.34']
['2015, 05, 20, 11, 52, 30, 103', u'160.00', u'0.78', u'132.81']
['2015, 05, 20, 11, 52, 31, 108', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 52, 32, 116', u'148.00', u'0.72', u'122.85']
['2015, 05, 20, 11, 52, 33, 120', u'156.00', u'0.76', u'129.49']
['2015, 05, 20, 11, 52, 34, 124', u'171.00', u'0.83', u'141.94']
['2015, 05, 20, 11, 52, 35, 131', u'159.00', u'0.78', u'131.98']
['2015, 05, 20, 11, 52, 36, 139', u'154.00', u'0.75', u'127.83']
['2015, 05, 20, 11, 52, 37, 142', u'172.00', u'0.84', u'142.77']
['2015, 05, 20, 11, 52, 38, 145', u'163.00', u'0.80', u'135.30']
['2015, 05, 20, 11, 52, 39, 153', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 52, 40, 159', u'146.00', u'0.71', u'121.19']
['2015, 05, 20, 11, 52, 41, 165', u'176.00', u'0.86', u'146.09']
['2015, 05, 20, 11, 52, 42, 171', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 52, 43, 175', u'161.00', u'0.79', u'133.64']
['2015, 05, 20, 11, 52, 44, 181', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 52, 45, 187', u'166.00', u'0.81', u'137.79']
['2015, 05, 20, 11, 52, 46, 193', u'149.00', u'0.73', u'123.68']
['2015, 05, 20, 11, 52, 47, 200', u'179.00', u'0.87', u'148.58']
['2015, 05, 20, 11, 52, 48, 205', u'148.00', u'0.72', u'122.85']
['2015, 05, 20, 11, 52, 49, 209', u'170.00', u'0.83', u'141.11']
['2015, 05, 20, 11, 52, 50, 215', u'175.00', u'0.85', u'145.26']
['2015, 05, 20, 11, 52, 51, 218', u'171.00', u'0.83', u'141.94']
['2015, 05, 20, 11, 52, 52, 225', u'154.00', u'0.75', u'127.83']
['2015, 05, 20, 11, 52, 53, 231', u'154.00', u'0.75', u'127.83']
['2015, 05, 20, 11, 52, 54, 237', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 52, 55, 244', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 52, 56, 248', u'138.00', u'0.67', u'114.55']
['2015, 05, 20, 11, 52, 57, 253', u'168.00', u'0.82', u'139.45']
['2015, 05, 20, 11, 52, 58, 255', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 52, 59, 261', u'156.00', u'0.76', u'129.49']
['2015, 05, 20, 11, 53, 00, 265', u'175.00', u'0.85', u'145.26']
['2015, 05, 20, 11, 53, 01, 273', u'175.00', u'0.85', u'145.26']
['2015, 05, 20, 11, 53, 02, 280', u'163.00', u'0.80', u'135.30']
['2015, 05, 20, 11, 53, 03, 286', u'166.00', u'0.81', u'137.79']
['2015, 05, 20, 11, 53, 04, 289', u'153.00', u'0.75', u'127.00']
['2015, 05, 20, 11, 53, 05, 293', u'168.00', u'0.82', u'139.45']
['2015, 05, 20, 11, 53, 06, 298', u'155.00', u'0.76', u'128.66']
['2015, 05, 20, 11, 53, 07, 300', u'154.00', u'0.75', u'127.83']
['2015, 05, 20, 11, 53, 08, 305', u'156.00', u'0.76', u'129.49']
['2015, 05, 20, 11, 53, 09, 308', u'156.00', u'0.76', u'129.49']
['2015, 05, 20, 11, 53, 10, 315', u'177.00', u'0.86', u'146.92']
['2015, 05, 20, 11, 53, 11, 317', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 53, 12, 324', u'185.00', u'0.90', u'153.56']
['2015, 05, 20, 11, 53, 13, 330', u'176.00', u'0.86', u'146.09']
['2015, 05, 20, 11, 53, 14, 337', u'152.00', u'0.74', u'126.17']
['2015, 05, 20, 11, 53, 15, 341', u'152.00', u'0.74', u'126.17']
['2015, 05, 20, 11, 53, 16, 346', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 53, 17, 350', u'177.00', u'0.86', u'146.92']
['2015, 05, 20, 11, 53, 18, 353', u'177.00', u'0.86', u'146.92']
['2015, 05, 20, 11, 53, 19, 355', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 53, 20, 361', u'158.00', u'0.77', u'131.15']
['2015, 05, 20, 11, 53, 21, 363', u'160.00', u'0.78', u'132.81']
['2015, 05, 20, 11, 53, 22, 370', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 53, 23, 372', u'153.00', u'0.75', u'127.00']
['2015, 05, 20, 11, 53, 24, 377', u'161.00', u'0.79', u'133.64']
['2015, 05, 20, 11, 53, 25, 381', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 53, 26, 388', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 53, 27, 393', u'153.00', u'0.75', u'127.00']
['2015, 05, 20, 11, 53, 28, 397', u'155.00', u'0.76', u'128.66']
['2015, 05, 20, 11, 53, 29, 401', u'174.00', u'0.85', u'144.43']
['2015, 05, 20, 11, 53, 30, 405', u'189.00', u'0.92', u'156.88']
['2015, 05, 20, 11, 53, 31, 411', u'161.00', u'0.79', u'133.64']
['2015, 05, 20, 11, 53, 32, 417', u'179.00', u'0.87', u'148.58']
['2015, 05, 20, 11, 53, 33, 421', u'182.00', u'0.89', u'151.07']
['2015, 05, 20, 11, 53, 34, 424', u'176.00', u'0.86', u'146.09']
['2015, 05, 20, 11, 53, 35, 429', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 53, 36, 435', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 53, 37, 438', u'166.00', u'0.81', u'137.79']
['2015, 05, 20, 11, 53, 38, 442', u'175.00', u'0.85', u'145.26']
['2015, 05, 20, 11, 53, 39, 447', u'150.00', u'0.73', u'124.51']
['2015, 05, 20, 11, 53, 40, 453', u'174.00', u'0.85', u'144.43']
['2015, 05, 20, 11, 53, 41, 455', u'158.00', u'0.77', u'131.15']
['2015, 05, 20, 11, 53, 42, 460', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 53, 43, 467', u'159.00', u'0.78', u'131.98']
['2015, 05, 20, 11, 53, 44, 470', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 53, 45, 473', u'166.00', u'0.81', u'137.79']
['2015, 05, 20, 11, 53, 46, 480', u'173.00', u'0.84', u'143.60']
['2015, 05, 20, 11, 53, 47, 487', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 53, 48, 490', u'158.00', u'0.77', u'131.15']
['2015, 05, 20, 11, 53, 49, 495', u'152.00', u'0.74', u'126.17']
['2015, 05, 20, 11, 53, 50, 502', u'145.00', u'0.71', u'120.36']
['2015, 05, 20, 11, 53, 51, 505', u'156.00', u'0.76', u'129.49']
['2015, 05, 20, 11, 53, 52, 510', u'160.00', u'0.78', u'132.81']
['2015, 05, 20, 11, 53, 53, 514', u'163.00', u'0.80', u'135.30']
['2015, 05, 20, 11, 53, 54, 519', u'171.00', u'0.83', u'141.94']
['2015, 05, 20, 11, 53, 55, 524', u'158.00', u'0.77', u'131.15']
['2015, 05, 20, 11, 53, 56, 529', u'152.00', u'0.74', u'126.17']
['2015, 05, 20, 11, 53, 57, 535', u'175.00', u'0.85', u'145.26']
['2015, 05, 20, 11, 53, 58, 541', u'170.00', u'0.83', u'141.11']
['2015, 05, 20, 11, 53, 59, 544', u'185.00', u'0.90', u'153.56']
['2015, 05, 20, 11, 54, 00, 548', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 54, 01, 551', u'153.00', u'0.75', u'127.00']
['2015, 05, 20, 11, 54, 02, 556', u'161.00', u'0.79', u'133.64']
['2015, 05, 20, 11, 54, 03, 560', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 54, 04, 567', u'170.00', u'0.83', u'141.11']
['2015, 05, 20, 11, 54, 05, 571', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 54, 06, 576', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 54, 07, 580', u'155.00', u'0.76', u'128.66']
['2015, 05, 20, 11, 54, 08, 584', u'171.00', u'0.83', u'141.94']
['2015, 05, 20, 11, 54, 09, 591', u'182.00', u'0.89', u'151.07']
['2015, 05, 20, 11, 54, 10, 595', u'171.00', u'0.83', u'141.94']
['2015, 05, 20, 11, 54, 11, 599', u'156.00', u'0.76', u'129.49']
['2015, 05, 20, 11, 54, 12, 602', u'169.00', u'0.83', u'140.28']
['2015, 05, 20, 11, 54, 13, 608', u'174.00', u'0.85', u'144.43']
['2015, 05, 20, 11, 54, 14, 616', u'180.00', u'0.88', u'149.41']
['2015, 05, 20, 11, 54, 15, 621', u'169.00', u'0.83', u'140.28']
['2015, 05, 20, 11, 54, 16, 624', u'161.00', u'0.79', u'133.64']
['2015, 05, 20, 11, 54, 17, 629', u'158.00', u'0.77', u'131.15']
['2015, 05, 20, 11, 54, 18, 632', u'178.00', u'0.87', u'147.75']
['2015, 05, 20, 11, 54, 19, 639', u'163.00', u'0.80', u'135.30']
['2015, 05, 20, 11, 54, 20, 646', u'160.00', u'0.78', u'132.81']
['2015, 05, 20, 11, 54, 21, 650', u'151.00', u'0.74', u'125.34']
['2015, 05, 20, 11, 54, 22, 654', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 54, 23, 659', u'151.00', u'0.74', u'125.34']
['2015, 05, 20, 11, 54, 24, 663', u'168.00', u'0.82', u'139.45']
['2015, 05, 20, 11, 54, 25, 670', u'156.00', u'0.76', u'129.49']
['2015, 05, 20, 11, 54, 26, 674', u'156.00', u'0.76', u'129.49']
['2015, 05, 20, 11, 54, 27, 679', u'156.00', u'0.76', u'129.49']
['2015, 05, 20, 11, 54, 28, 682', u'163.00', u'0.80', u'135.30']
['2015, 05, 20, 11, 54, 29, 688', u'174.00', u'0.85', u'144.43']
['2015, 05, 20, 11, 54, 30, 694', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 54, 31, 699', u'141.00', u'0.69', u'117.04']
['2015, 05, 20, 11, 54, 32, 705', u'161.00', u'0.79', u'133.64']
['2015, 05, 20, 11, 54, 33, 713', u'148.00', u'0.72', u'122.85']
['2015, 05, 20, 11, 54, 34, 716', u'148.00', u'0.72', u'122.85']
['2015, 05, 20, 11, 54, 35, 720', u'163.00', u'0.80', u'135.30']
['2015, 05, 20, 11, 54, 36, 726', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 54, 37, 730', u'168.00', u'0.82', u'139.45']
['2015, 05, 20, 11, 54, 38, 733', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 54, 39, 734', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 54, 40, 740', u'155.00', u'0.76', u'128.66']
['2015, 05, 20, 11, 54, 41, 746', u'156.00', u'0.76', u'129.49']
['2015, 05, 20, 11, 54, 42, 750', u'177.00', u'0.86', u'146.92']
['2015, 05, 20, 11, 54, 43, 752', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 54, 44, 755', u'147.00', u'0.72', u'122.02']
['2015, 05, 20, 11, 54, 45, 759', u'194.00', u'0.95', u'161.04']
['2015, 05, 20, 11, 54, 46, 764', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 54, 47, 768', u'166.00', u'0.81', u'137.79']
['2015, ['2015, 05, 20, 11, 55, 14, 773', u'172.00', u'0.84', u'142.77']
['2015, 05, 20, 11, 55, 20, 212', u'17.00', u'0.08', u'14.11']
['2015, 05, 20, 11, 55, 21, 214', u'187.00', u'0.91', u'155.22']
['2015, 05, 20, 11, 55, 22, 216', u'151.00', u'0.74', u'125.34']
['2015, 05, 20, 11, 55, 23, 218', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 55, 24, 221', u'160.00', u'0.78', u'132.81']
['2015, 05, 20, 11, 55, 25, 227', u'176.00', u'0.86', u'146.09']
['2015, 05, 20, 11, 55, 26, 232', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 55, 27, 245', u'173.00', u'0.84', u'143.60']
['2015, 05, 20, 11, 55, 28, 250', u'181.00', u'0.88', u'150.24']
['2015, 05, 20, 11, 55, 29, 257', u'163.00', u'0.80', u'135.30']
['2015, 05, 20, 11, 55, 30, 259', u'152.00', u'0.74', u'126.17']
['2015, 05, 20, 11, 55, 31, 261', u'172.00', u'0.84', u'142.77']
['2015, 05, 20, 11, 55, 32, 267', u'163.00', u'0.80', u'135.30']
['2015, 05, 20, 11, 55, 33, 269', u'182.00', u'0.89', u'151.07']
['2015, 05, 20, 11, 55, 34, 274', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 55, 35, 279', u'166.00', u'0.81', u'137.79']
['2015, 05, 20, 11, 55, 36, 280', u'155.00', u'0.76', u'128.66']
['2015, 05, 20, 11, 55, 37, 283', u'173.00', u'0.84', u'143.60']
['2015, 05, 20, 11, 55, 38, 288', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 55, 39, 293', u'181.00', u'0.88', u'150.24']
['2015, 05, 20, 11, 55, 40, 297', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 55, 41, 304', u'181.00', u'0.88', u'150.24']
['2015, 05, 20, 11, 55, 42, 308', u'179.00', u'0.87', u'148.58']
['2015, 05, 20, 11, 55, 43, 315', u'171.00', u'0.83', u'141.94']
['2015, 05, 20, 11, 55, 44, 318', u'184.00', u'0.90', u'152.73']
['2015, 05, 20, 11, 55, 45, 324', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 55, 46, 328', u'191.00', u'0.93', u'158.54']
['2015, 05, 20, 11, 55, 47, 333', u'181.00', u'0.88', u'150.24']
['2015, 05, 20, 11, 55, 48, 336', u'174.00', u'0.85', u'144.43']
['2015, 05, 20, 11, 55, 49, 341', u'168.00', u'0.82', u'139.45']
['2015, 05, 20, 11, 55, 50, 344', u'165.00', u'0.81', u'136.96']
['2015, 05, 20, 11, 55, 51, 346', u'168.00', u'0.82', u'139.45']
['2015, 05, 20, 11, 55, 52, 351', u'160.00', u'0.78', u'132.81']
['2015, 05, 20, 11, 55, 53, 357', u'169.00', u'0.83', u'140.28']
['2015, 05, 20, 11, 55, 54, 361', u'171.00', u'0.83', u'141.94']
['2015, 05, 20, 11, 55, 55, 366', u'162.00', u'0.79', u'134.47']
['2015, 05, 20, 11, 55, 56, 372', u'178.00', u'0.87', u'147.75']
['2015, 05, 20, 11, 55, 57, 374', u'181.00', u'0.88', u'150.24']
['2015, 05, 20, 11, 55, 58, 376', u'173.00', u'0.84', u'143.60']
['2015, 05, 20, 11, 55, 59, 382', u'178.00', u'0.87', u'147.75']
['2015, 05, 20, 11, 56, 00, 385', u'174.00', u'0.85', u'144.43']
['2015, 05, 20, 11, 56, 01, 391', u'157.00', u'0.77', u'130.32']
['2015, 05, 20, 11, 56, 02, 397', u'159.00', u'0.78', u'131.98']
['2015, 05, 20, 11, 56, 03, 403', u'175.00', u'0.85', u'145.26']
['2015, 05, 20, 11, 56, 04, 407', u'160.00', u'0.78', u'132.81']
['2015, 05, 20, 11, 56, 05, 413', u'169.00', u'0.83', u'140.28']
['2015, 05, 20, 11, 56, 06, 417', u'169.00', u'0.83', u'140.28']
['2015, 05, 20, 11, 56, 07, 420', u'158.00', u'0.77', u'131.15']
['2015, 05, 20, 11, 56, 08, 426', u'182.00', u'0.89', u'151.07']
['2015, 05, 20, 11, 56, 09, 432', u'181.00', u'0.88', u'150.24']
['2015, 05, 20, 11, 56, 10, 436', u'186.00', u'0.91', u'154.39']
['2015, 05, 20, 11, 56, 11, 442', u'164.00', u'0.80', u'136.13']
['2015, 05, 20, 11, 56, 12, 445', u'178.00', u'0.87', u'147.75']
['2015, 05, 20, 11, 56, 13, 452', u'176.00', u'0.86', u'146.09']
['2015, 05, 20, 11, 56, 14, 454', u'150.00', u'0.73', u'124.51']
['2015, 05, 20, 11, 56, 15, 461', u'163.00', u'0.80', u'135.30']
['2015, 05, 20, 11, 56, 16, 467', u'171.00', u'0.83', u'141.94']
['2015, 05, 20, 11, 56, 17, 473', u'189.00', u'0.92', u'156.88']
['2015, 05, 20, 11, 56, 18, 475', u'167.00', u'0.82', u'138.62']
['2015, 05, 20, 11, 56, 19, 477', u'180.00', u'0.88', u'149.41']
